,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
1480,Family,Bluey (Mandarin),Bluey (Mandarin),Fruitbat,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Not wanting to go to bed, Bluey tries to dream about being a nocturnal fruit bat so she can stay up all night long and soon finds herself flying through the night sky.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2653A017S00_601a405b390a8.jpg,No more information found,"['abc4kids', 'childrens', 'mandarin', 'family-viewing']",2021-02-05 08:20:00,No data found,420
1481,Family,Teenage Boss (Simplified Chinese Subtitles),Teenage Boss (Simplified Chinese Subtitles),Series 2 Tyrone,"Hosted by Australia's star mathematics teacher, Eddie Woo, follow 15 teenagers from across Australia, as they take charge of the family budget.","Tyrone likes dirt bike riding and spending money as soon as he gets it. But as Teenage Boss, he has to lead by example and pack his own lunch so the family can reduce their takeaway and canteen expenses.","['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/iv/IV1927S015S00_601101c0600a6_1280.jpg,No more information found,"['abc3', 'education', 'iview', 'family-viewing']",2021-02-12 06:00:00,G,1620
1482,Family,Operation Ouch!: Do Try This At Home,Operation Ouch!: Do Try This At Home,Series 2 Episode 5 Blood,"The Docs are back in Xand's kitchen lab! Every episode Chris and Xand do an experiment for you to try at home, from extracting your DNA to making a vomit factory!",Dr Chris and Dr Xand break down blood and show how to build a blood lava lamp in today's DO try this at home experiment.,"['ABC ME', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3065A005S00_6180c5a161afa.jpg,"Host Chris Van Tulleken, Xand Van Tulleken","['abc3', 'family-viewing-abcme', 'childrens', '3featured', 'health', 'medical', 'science', 'uk', 'explore', 'learn', 'family-viewing']",2021-11-20 18:45:30,G,788
1483,Family,Old People's Home For 4 Year Olds,Old People's Home For 4 Year Olds Extras,Series 1 Therapy Dogs,A unique social experiment that brings together elderly people in a retirement community with a group of 4-year-olds. Could this encounter between young and old help transform the lives of the elderly?,An unexpected visit proves to be a great remedy.,"['ABC TV', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/dc/DC1803H005S00_5d6488c7854d0.jpg,Narrator Annabel Crabb,"['abc1', 'docs', 'extras']",2019-09-10 21:30:00,G,181
1484,Family,Big Weather (and how to survive it),Big Weather (and how to survive it),Episode 1 Summer Is Coming,"With unique access to Australia's emergency services, first responders and local communities, Big Weather (and how to survive it) is an emotionally gripping series filmed over one intense summer.","With unique access to Australia's emergency services, first responders and local communities, Craig Reucassel joins fire chiefs and emergency commissioners as they plan for an ominous summer ahead.","['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1912H001S00_5f605c011daac_1280.jpg,Host Craig Reucassel,"['abc1', 'australia', 'docs', 'factual', 'science', 'technology', 'climate', 'environment', 'weather', 'disaster', 'flood', 'fire', 'rain', 'sustainability', 'revealing', 'compelling', 'inspirational', 'real-life', 'informative', 'compelling', 'your-planet', 'climate-change', 'docuseries', 'education', 'secondary-geography', 'family-viewing']",2020-10-13 21:30:27,G,3195
1485,Family,Athleticus,Athleticus,Series 2 Episode 1 Ski Jumping,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.","A Kangaroo is in top position to win the ski jumping event, but nothing goes as planned.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2349A001S00_5f7d5dbd49c31_1920.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2020-10-11 06:01:00,G,135
1486,Family,The Penguins Of Madagascar,The Penguins Of Madagascar,The Lost Treasure Of The Golden Squirrel,"Join Skipper, Kowalski, Rico and Private on their all-new adventures at Central Park Zoo. The brothers already have their flippers full whilst keeping their neighbourhood happy and then along comes party animal Julien.",The whole gang heads on a treasure hunt with the Rat King close on their tales trying to get to the treasure before they do.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0229A031S0056316feb1e9bc1.46738082_1280.jpg,No more information found,"['abc3', '3toons', '3comedy', '3featured', '3tween', '3fierce', 'family-viewing', 'abc3-faves', 'editors-picks-mel', 'childrens']",2022-03-31 20:26:52,G,1353
1487,Family,The Dengineers,The Dengineers,Series 4 Episode 4 Sweetie Den,Joe Tracini and Meryl Fernandes enlist expert designers and builders to construct dream dens for lucky youngsters.,"Cara has a form of dwarfism called Achondroplasia, she also has a sweet tooth and loves getting fit and dancing. Cara needs a Sweetie Den where everything is the right height and she can disco dance to her heart's desire!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1896A004S00_5d25497762cbd_1280.jpg,"Host Meryl Fernandes, Joe Tracini","['abc3', '3featured', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-03-17 16:01:07,G,1694
1488,Family,The Dengineers,The Dengineers,Series 4 Episode 14 Revisit part 2,Joe Tracini and Meryl Fernandes enlist expert designers and builders to construct dream dens for lucky youngsters.,The presenters look back at some of our amazing dens and catch up with our Dengineers to see how their lives have changed. Lauren and Joe revisit the Observatory Gingerbread House Sensory and Community Dens,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1896A014S00_5d3669e979ef9.jpg,"Host Meryl Fernandes, Joe Tracini","['abc3', '3featured', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-03-31 16:02:25,G,1695
1489,Family,Win The Week,Win The Week,Series 1 Episode 3,"The quiz show where you can betray your way to the top. Join Alex Lee and Craig Reucassel, as everyday Australians are paired with celebrities in a test of news knowledge and loyalty.","Quiz master Alex Lee tests the news knowledge and loyalty of our three everyday Aussies and their celeb teammates, Ellen Fanning, Ben Jenkins and Craig Reucassel.","['ABC TV', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2064H003S00_60e5257ba014d_1920.jpg,"Hosts Alex Lee, Craig Reucassel","['abc1', 'quiz-show', 'comedy', 'funny', 'quirky', 'witty', 'irreverent', 'entertainment', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-entertained', 'australia', 'family-viewing']",2021-07-07 20:31:20,PG,1754
1490,Family,Teenage Boss (Simplified Chinese Subtitles),Teenage Boss (Simplified Chinese Subtitles),Series 2 Charlotte,"Hosted by Australia's star mathematics teacher, Eddie Woo, follow 15 teenagers from across Australia, as they take charge of the family budget.","Charlotte is an Irish dance champion who isn't planning to make drastic cuts to the family budget - rather, she will earn money by busking, cleaning bins, recycling cans and selling an old Irish dance dress.","['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/iv/IV1927S005S00_6012059af061d_1280.jpg,No more information found,"['abc3', 'education', 'iview', 'family-viewing']",2021-02-05 06:00:00,G,1650
1491,Family,MaveriX,MaveriX,Series 1 Episode 1,"Six young motocross riders come together to form a team, to make the national titles, or crash out trying. But the biggest win of all might be the friends they make for life.","Rising motocross star Scott Griffin and his dad, former champion 'Griffo' Griffin, set out to build a team to win the national junior title.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2004D001S00_6226f40a46857_1920.jpg,"Cast Darcy Tadich, Tatiana Goode, Tjiirdm McGuire, Sebastian Tang, Charlotte Maggi","['abc3', '3featured', 'abc3-faves', '3sport', 'family-viewing-abcme', 'childrens', 'family-viewing']",2022-04-01 06:00:00,G,1307
1492,Family,Hard Quiz,Hard Quiz,Series 7 Episode 2,"Australia's favourite game show returns and this year it's harder than ever with a wild assortment of everyday experts battling it out for a crack at Big Brass glory, while Tom Gleeson has a crack at them.","Tom Gleeson faces down a bunch of boffins battling for the Big Brass Mug. Will a fan of Phil Collins, High School Musical, or famed architect Frank Lloyd Wright win? Or will it be added to a collection of Telecom Phonecards?","['ABC TV', 'ABC TV Plus', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2131V002S00_61ef4c4653c9d.jpg,Host Tom Gleeson,"['abc1', 'abc2', 'australia', 'comedy', 'funny', 'witty', 'exciting', 'entertainment', 'game-show', 'quiz-show', 'family-viewing', 'iview']",2022-02-09 20:01:50,PG,1727
1493,Family,Andy's Safari Adventures,Andy's Safari Adventures,Andy and the Treeshrew,"Andy works at Safari World, the biggest wildlife park on the planet, with boss, Mr Hammond, and tech wiz Jen. When trouble strikes Andy jets off in his safari-mobile to visit animals around the world in search of a solution.","When a fault develops on the remote camera that Jen set up to record sightings of the snow leopard in the Himalayas, it's up to Andy to jet off in his safari-mobile to the Himalayas in order to find the camera and fix it.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1924A020S00_5cff252a79539.jpg,No more information found,"['abc4kids', '4liveaction', '4family', 'childrens', 'family-viewing']",2022-03-23 18:56:14,G,853
1494,Family,BTN,BTN,Series 2022 Episode 1,"BTN is a high-energy, fun way for Upper Primary and Secondary students to learn about current issues and events in their world. Each program is built around major news stories of the week.","COVID catch-up, Djokovic Drama, Tonga Volcano, Free The Flag and James Webb Telescope.","['ABC ME', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ne/NE2201S001S00_61f7b4ab11be6_1920.jpg,No more information found,"['education', 'abc3', 'ls', 'family-viewing']",2022-02-01 10:27:15,No data found,1470
1495,Family,Bluey,Bluey,Pavlova,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","Mum won't let Bingo have Pavlova, so the kids find a way by playing a cheeky game of Cafe in the kitchen. But Dad the chef sets up a competing shop that only serves edamame beans.","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2003Q010S00_619c2b068355b.jpg,No more information found,"['abc4kids', 'abc3', 'bluey', '4family', '4featured', '4upper', '4lower', '4girls', 'abcme-shoulder', 'childrens', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals']",2022-02-14 06:34:00,G,420
1496,Family,Octonauts,Octonauts,The Octonauts And The Swashbuckling Swordfish,"An intrepid band of explorers roam the oceans in search of adventure and fun. Led by a valiant polar bear and a daredevil kitten, these talented critters are always ready to embark on an exciting new mission.","In search of a mythical sword, Kwazii explores a pirate shipwreck that happens to be guarded by three swashbuckling swordfish!","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9199A014S0054f3b5a78cc9d3.47340242_1498.jpg,No more information found,"['abc4kids', '4action', '4upper', '4animals', '4get-set', '4octonauts', '4explore', '4featured', 'childrens', 'featured', 'abcme-shoulder', 'animations', 'adventure', 'explore', 'friendship', 'underwater', 'action', 'play', 'exciting', 'family-viewing', 'abc4kids', '4upper', '4action']",2022-03-07 18:22:39,G,660
1497,Family,Hardball,Hardball,Series 2 Episode 1 Life's Sweet as Eh!,"Hardball follows fish out of water Mikey and his two misfit mates, Salwa and Jerry. Their goal - make Mikey the sweetest-bestest-acest handball champ Western Sydney's ever seen.","The Volkovs arrive at Block St, Jerry goes all the way to WA, and Mikey's sideswiped by an epic offer.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2019H001S00_60bf0db8c1716.jpg,"Cast Semisi Cheekam, Logan Reberger, Reannah Hamdan, Erin Choy","['abc3', '3featured', 'abc3-faves', '3sport', 'family-viewing-abcme', 'family-viewing']",2021-06-25 06:00:00,G,1295
1498,Family,Hard Quiz,Hard Quiz,"Series 5 The Blues Brothers, Jack Russell Terriers, Roald Dahl & Mazda MX-5","Australia's favourite game show returns and this year it's harder than ever with a wild assortment of everyday experts battling it out for a crack at Big Brass glory, while Tom Gleeson has a crack at them.","The Big Brass Mug is up for grabs again on Hard Quiz, and experts in The Blues Brothers, Jack Russell terriers, Roald Dahl, and the Mazda MX-5 are out to get it. There can be only one winner. It's time to play HARD!","['ABC TV', 'ABC TV Plus', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1841V012S00_5e8d5479d6b3f.jpg,Host Tom Gleeson,"['abc1', 'abc2', 'australia', 'comedy', 'funny', 'witty', 'exciting', 'entertainment', 'game-show', 'quiz-show', 'family-viewing', 'iview', 'movies', 'cult-favourite', 'jazz-blues', 'animals', 'dogs', 'literature', 'cars']",2022-03-11 20:29:27,PG,1720
1499,Family,Back To Nature,Back To Nature,Series 1 Episode 4 Timeless Macedon,"A journey through the Australian landscape and the unique stories of the land, deepening our connection with nature.","Aaron and Holly yarn on Wurundjeri country near Melbourne, take in the mysteries of Hanging Rock-Ngannelong, and connect with deep time at an ancient quarry.","['ABC TV', 'DOCUMENTARY', 'LIFESTYLE', 'REGIONAL AUSTRALIA', 'INDIGENOUS', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1909H004S00_611b30468199b.jpg,"Host Aaron Pedersen, Holly Ringland","['abc1', 'docs', 'lifestyle', 'factual', 'nature', 'wildlife', 'natural-world', 'environment', 'informative', 'docuseries', 'explore', 'travel', 'uplifting', 'compelling', 'diversity', 'health', 'mindfulness', 'mental-health', 'australia', 'regional', 'indigenous', 'indigenous-history', 'aboriginal', 'family-viewing', 'victoria', 'bushland']",2021-08-31 20:01:57,G,1757
1500,Family,Bad Nature,Bad Nature,Series 1 Episode 20,"Join Marv the Mandrill, Gloria the Puma and a madcap menagerie of misfits as they delve into the disgusting, but truly amazing things that animals do.","Marv the Mandrill declares himself the greatest eater on the planet - but in an effort to prove him wrong, our resident food crazed reporter seeks out the world's top eaters - with some rather surprising results.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2922A020S00_61dcf27a61497.jpg,No more information found,"['abc3', '3featured', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-01-29 18:29:59,G,359
1501,Family,Robot Wars,Robot Wars,Series 10 Episode 4,"Robot Wars is a knockout competition to find the toughest, most advanced fighting robots. In this fast-paced series, competing teams of amateur robot designers build robots to fight to the death in a bulletproof arena.","This fourth heat of the series features an experienced roboteer fighting to secure his legacy, a new wave of a spinner and the most powerful crusher in Robot Wars history.",['ABC ME'],https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1387A004S00_5febd767ea443.jpg,"Host Dara O'Briain, Angela Scanlon","['abc3', 'family-viewing-abcme', '3featured']",2021-01-15 06:00:00,G,3540
1502,Family,Odd Squad,Odd Squad,Series 1 Skip Day,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","When Olive catches a case of The Skips and goes missing, rookie agent Otto must solve his first case by himself.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A073S0056fb69ec547350.74123575_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing', 'kindersolder']",2021-08-01 08:45:00,G,690
1503,Family,Bluey (Mandarin),Bluey (Mandarin),Backpackers,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2653A028S00_61ea2fe92e5c2_1280.jpg,No more information found,"['abc4kids', 'childrens', 'mandarin', 'family-viewing']",2022-02-01 06:01:10,G,420
1504,Family,Find Me In Paris,Find Me In Paris,Series 1 Episode 22 They Know,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","On a class trip to the museum, Lena gets the shock of her life, when she comes face-to-face with the Grisky family portrait.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1034A022S00_5b97504d383fc.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-06-23 10:16:00,G,1562
1505,Family,Bluey (Mandarin),Bluey (Mandarin),Kids,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2653A038S00_61ea30e4c5c53_1280.jpg,No more information found,"['abc4kids', 'childrens', 'mandarin', 'family-viewing']",2022-02-01 06:02:50,G,420
1506,Family,Odd Squad,Odd Squad,Series 1 Reindeer Games Part 1,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","In this Christmas-themed episode, Olive and Otto help Santa track down his missing reindeer. Also, Oscar helps Ms O get off Santa's naughty list.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A063S0056fb6a3ad08756.67202870_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-08-01 08:45:00,G,690
1507,Family,Silverpoint,Silverpoint,Series 1 Episode 13 Us Four Together Again,"In 1997 four kids vanish in Silverpoint woods. Twenty-three years later, one boy aims to find out what happened.","Having made it to the facility and discovered even more about the mysterious Artefact, a reunited Dragonfly seek out the truth of what lies behind the red door.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2116A013S00_623be741a62f7_1920.jpg,"Cast Jordan Adene, Katy Byrne, Oliver Cunliffe, Scarlett Rayner, Aoife Hughes","['abc3', '3featured', 'family-viewing']",2022-04-01 06:00:00,PG,1334
1508,Family,Fight For Planet A: Our Climate Challenge,Fight For Planet A: Our Climate Challenge,Series 1 Episode 3,Fight for Planet A: Our Climate Challenge explores how we can all reduce our individual and collective carbon emissions. This three-part documentary aims to empower and motivate Australians to take action on climate change.,"We all have a food footprint, but what foods create greenhouse gases? Craig Reucassel looks at different carbon footprints of the various foods we eat, and learns about the importance of where our food actually comes from.","['ABC TV', 'ABC ME', 'DOCUMENTARY', 'LIFESTYLE', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1904H003S00_5f0cefa92e589.jpg,Host Craig Reucassel,"['abc1', 'abc3', 'docs', 'lifestyle', 'factual', 'nature', 'science', 'science-week', 'climate-change', 'climate', 'environment', 'weather', 'sustainability', 'inspirational', 'family-viewing-abcme', 'abcme-shoulder', 'learn', 'family', 'family-viewing']",2020-08-25 21:32:07,PG,3786
1509,Family,Silverpoint,Silverpoint,Series 1 Episode 3 43 Seconds,"In 1997 four kids vanish in Silverpoint woods. Twenty-three years later, one boy aims to find out what happened.","Having recruited Bea's help, things don't go to plan for Dragonfly when Glen attempts to teleport himself through the energy source.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2116A003S00_623d0397124ce_1920.jpg,"Cast Jordan Adene, Katy Byrne, Oliver Cunliffe, Scarlett Rayner, Aoife Hughes","['abc3', '3featured', 'family-viewing']",2022-04-01 06:00:00,PG,1312
1510,Family,All-Round Champion,All-Round Champion,Series 1 Episode 7 BMX Racing,Ten of the best teen athletes at the top of their game step outside their comfort zones to compete against each other in all their rivals' sports - one hardcore athlete will be crowned the All-Round Champion.,It's BMX Racing and Marshall is beyond thrilled to get his fellow athletes' competition ready.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2773A007S00_610a0eaf70c26.jpg,Host Perdita Felicien,"['abc3', 'family-viewing-abcme', 'family-viewing']",2021-09-11 10:45:00,PG,2980
1511,Family,Mystic,Mystic,Series 1 Episode 13 The Return,Mystic is back and this time he is giving Issie visions of the future - can the KP gang solve this new mystery before it's too late?,Issie and the gang race against time to find the wild herd and save the forest.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2682A013S00_615291326250c.jpg,"Cast Macey Chipping, Laura Patch, Catherine Downes, Phil Brown, Kirk Torrance","['abc3', '3featured', 'family-viewing']",2022-03-23 17:55:00,PG,1660
1512,Family,Kiri and Lou,Kiri and Lou,Crazy,"Kiri and Lou follows the adventures of Kiri, a feisty little dinosaur with overpowering emotions and Lou, a gentle but thoughtful creature. Each story is about the friendship of two prehistoric creatures and their adventures.","Lou does what he thinks is the craziest thing ever, but Kiri isn't so sure.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2011A025S00_60222b377da0e.jpg,No more information found,"['abc4kids', '4quirky', 'childrens', 'dinosaurs', 'animation', 'explore', 'friendship', 'creatures', 'play', 'feel-good', 'happy', 'preschool', 'lower', 'primary', 'family-viewing', 'abcme-shoulder']",2021-04-29 05:38:00,G,300
1513,Family,Find Me In Paris,Find Me In Paris,Series 3 Episode 8 Magic Kiss,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.",Henri is back in present day and working hard to help Lena regain her memories.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2096A008S00_5f645b23a6f54_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:25:00,G,1470
1514,Family,Hard Quiz,Hard Quiz,Series 4 Episode 12,"Australia's favourite game show returns and this year it's harder than ever with a wild assortment of everyday experts battling it out for a crack at Big Brass glory, while Tom Gleeson has a crack at them.","Tom Gleeson squeezes another four expert contestants through the Hard Quiz wringer. Topics include: Cricket legend Steve Waugh, Sydney's Luna Park, author David Foster Wallace and singer Frank Sinatra.","['ABC TV', 'ABC TV Plus', 'COMEDY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1831V012S00_5d36707a06ce2.jpg,Host Tom Gleeson,"['abc1', 'abc2', 'australia', 'comedy', 'funny', 'witty', 'exciting', 'entertainment', 'game-show', 'quiz-show', 'family-viewing', 'iview']",2022-03-21 17:58:39,PG,1761
1515,Family,Mystic,Mystic,Series 1 Episode 3 The Sacrifice,Mystic is back and this time he is giving Issie visions of the future - can the KP gang solve this new mystery before it's too late?,Issie has to decide if she's a team player at the Kauri Point Family Fun Day.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2682A003S00_61497785608e8.jpg,"Cast Macey Chipping, Laura Patch, Catherine Downes, Phil Brown, Kirk Torrance","['abc3', '3featured', 'family-viewing']",2022-03-13 17:55:00,PG,1697
1516,Family,Short Cuts To Glory: Matt Okine vs Food,Short Cuts To Glory: Matt Okine vs Food,Series 1 Episode 10 Family Dinner,"Comedian Matt Okine visits Australia's top chefs to learn their tricks of the trade for cooking our favourite recipes. Whether you're a novice or a meal-making maestro, their tips will make life in the kitchen much easier.","What's not to love about the traditional family dinner? Matt Okine makes roast chicken, Jill Dupleix's mashed potatoes are pure magic and Bernard Chu's berry crumble is a guaranteed winner. (Final)","['ABC TV', 'LIFESTYLE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1523H010S00_59c9e8ead4b84.jpg,Host Matt Okine,"['abc1', 'lifestyle', 'cooking', 'lifestyle-featured', 'abc-life', 'family-viewing']",2017-11-04 20:30:00,G,1717
1517,Family,Bluey,Bluey,Horsey Ride,"Bluey is an inexhaustible six year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination as well as her mental, physical and emotional resilience.","When Bluey forgets to put her favourite toy away, cousin Socks grabs it and won't let go! The kids stage a horsey wedding to distract her, with Dad and Uncle Stripe as the horses!","['ABC Kids', 'ABC ME']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1702Q014S00_5bb2e1c832819.jpg,No more information found,"['abc4kids', 'abc3', '4family', '4featured', '4upper', '4lower', '4girls', 'logies', 'abcme-shoulder', 'pilotfaves', 'childrens', 'featured', 'watchwiththekids', '4best', 'family-viewing-abcme', '4animals', 'family-viewing']",2022-03-30 06:01:50,G,420
1518,Family,Find Me In Paris,Find Me In Paris,Series 3 Episode 18 Who's Got Talent?,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.",The Heirs discover that the Bureau has set up surveillance at the school. They put on a talent show as a cover while they sneak Nico into the Bureau to learn more about the Bureau's plan.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2096A018S00_5f59d9319bca1_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:25:00,G,1470
1519,Family,Shaun The Sheep: Championsheeps,Shaun The Sheep: Championsheeps,Series 1 Synchronised Swimming,Shaun the sheep sports special.,Busby Barkley meets the Sheep Dip.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX6621A009S0055120dd4bc4453.20276516_1280.jpg,No more information found,"['abc4kids', '4animals', '4shoulder', 'abcme-shoulder', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-07-18 06:15:00,G,68
1520,Family,The Epic Adventures of Morph,The Epic Adventures of Morph,Series 1 Episode 9 Camping Caper,"See Morph and his sidekick Chas, reunited with their old friends Delilah and Grandmorph. The Very Small creatures will also join the gang as they embark on some truly epic adventures.","Ahh, the great outdoors, the fresh air, telling stories around the camp fire while roasting marshmallows under the stars. It's all good, but where do you plug in your phone?","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2209A009S00_60a352137fca6.jpg,No more information found,"['abc3', '3featured', 'family-viewing']",2021-06-22 06:00:00,G,296
1521,Family,The Next Step,The Next Step,Series 7 Episode 1 The Goodbye Girl,"An unexpected opportunity divides The Next Step. While some dancers choose the road to Nationals, others seize a once in a lifetime chance to launch their dance careers into the stratosphere.","A-Troupe begins the road to Nationals, but first, they have an emotional send-off for Michelle. Emily stews alone in her office until her feelings erupt in an unexpected way.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1912A001S00_5ea7b63c00b44.jpg,"Cast Alexandra Beaton, Brittany Raymond, Isaac Lupien, Trevor Tordjman, Victoria Baldesarra","['abc3', '3featured', '3dance', 'abc3-faves', 'family-viewing']",2022-03-14 06:35:00,G,1305
